Geoneutrinos, in eV^-1 cm^-2 s^-1

    Energy [eV]        Flux 
   2.3165000e+06   2.6487000e-01
   2.3175000e+06   2.6482000e-01
   2.3185000e+06   2.6476000e-01
   2.3195000e+06   2.6470000e-01
   2.3205000e+06   2.6465000e-01
   2.3215000e+06   2.6459000e-01
   2.3225000e+06   2.6454000e-01
   2.3235000e+06   2.6448000e-01
   2.3245000e+06   2.6442000e-01
   2.3255000e+06   2.6436000e-01
   2.3265000e+06   2.6431000e-01
   2.3275000e+06   2.6425000e-01
   2.3285000e+06   2.6419000e-01
   2.3295000e+06   2.6413000e-01
   2.3305000e+06   2.6407000e-01
   2.3315000e+06   2.6401000e-01
   2.3325000e+06   2.6396000e-01
   2.3335000e+06   2.6390000e-01
   2.3345000e+06   2.6384000e-01
   2.3355000e+06   2.6378000e-01
   2.3365000e+06   2.6371000e-01
   2.3375000e+06   2.6365000e-01
   2.3385000e+06   2.6359000e-01
   2.3395000e+06   2.6353000e-01
   2.3405000e+06   2.6347000e-01
   2.3415000e+06   2.6341000e-01
   2.3425000e+06   2.6335000e-01
   2.3435000e+06   2.6328000e-01
   2.3445000e+06   2.6322000e-01
   2.3455000e+06   2.6316000e-01
   2.3465000e+06   2.6309000e-01
   2.3475000e+06   2.6303000e-01
   2.3485000e+06   2.6297000e-01
   2.3495000e+06   2.6290000e-01
   2.3505000e+06   2.6284000e-01
   2.3515000e+06   2.6277000e-01
   2.3525000e+06   2.6271000e-01
   2.3535000e+06   2.6264000e-01
   2.3545000e+06   2.6258000e-01
   2.3555000e+06   2.6251000e-01
   2.3565000e+06   2.6245000e-01
   2.3575000e+06   2.6238000e-01
   2.3585000e+06   2.6231000e-01
   2.3595000e+06   2.6225000e-01
   2.3605000e+06   2.6218000e-01
   2.3615000e+06   2.6211000e-01
   2.3625000e+06   2.6204000e-01
   2.3635000e+06   2.6198000e-01
   2.3645000e+06   2.6191000e-01
   2.3655000e+06   2.6184000e-01
   2.3665000e+06   2.6177000e-01
   2.3675000e+06   2.6170000e-01
   2.3685000e+06   2.6163000e-01
   2.3695000e+06   2.6156000e-01
   2.3705000e+06   2.6149000e-01
   2.3715000e+06   2.6142000e-01
   2.3725000e+06   2.6135000e-01
   2.3735000e+06   2.6128000e-01
   2.3745000e+06   2.6121000e-01
   2.3755000e+06   2.6114000e-01
   2.3765000e+06   2.6107000e-01
   2.3775000e+06   2.6100000e-01
   2.3785000e+06   2.6092000e-01
   2.3795000e+06   2.6085000e-01
   2.3805000e+06   2.6078000e-01
   2.3815000e+06   2.6071000e-01
   2.3825000e+06   2.6063000e-01
   2.3835000e+06   2.6056000e-01
   2.3845000e+06   2.6049000e-01
   2.3855000e+06   2.6041000e-01
   2.3865000e+06   2.6034000e-01
   2.3875000e+06   2.6026000e-01
   2.3885000e+06   2.6019000e-01
   2.3895000e+06   2.6011000e-01
   2.3905000e+06   2.6004000e-01
   2.3915000e+06   2.5996000e-01
   2.3925000e+06   2.5989000e-01
   2.3935000e+06   2.5981000e-01
   2.3945000e+06   2.5973000e-01
   2.3955000e+06   2.5966000e-01
   2.3965000e+06   2.5958000e-01
   2.3975000e+06   2.5950000e-01
   2.3985000e+06   2.5942000e-01
   2.3995000e+06   2.5935000e-01
   2.4005000e+06   2.5927000e-01
   2.4015000e+06   2.5919000e-01
   2.4025000e+06   2.5911000e-01
   2.4035000e+06   2.5903000e-01
   2.4045000e+06   2.5895000e-01
   2.4055000e+06   2.5887000e-01
   2.4065000e+06   2.5879000e-01
   2.4075000e+06   2.5871000e-01
   2.4085000e+06   2.5863000e-01
   2.4095000e+06   2.5855000e-01
   2.4105000e+06   2.5847000e-01
   2.4115000e+06   2.5839000e-01
   2.4125000e+06   2.5831000e-01
   2.4135000e+06   2.5823000e-01
   2.4145000e+06   2.5812000e-01
   2.4155000e+06   2.5804000e-01
   2.4165000e+06   2.5796000e-01
   2.4175000e+06   2.5788000e-01
   2.4185000e+06   2.5779000e-01
   2.4195000e+06   2.5771000e-01
   2.4205000e+06   2.5763000e-01
   2.4215000e+06   2.5754000e-01
   2.4225000e+06   2.5746000e-01
   2.4235000e+06   2.5737000e-01
   2.4245000e+06   2.5729000e-01
   2.4255000e+06   2.5720000e-01
   2.4265000e+06   2.5712000e-01
   2.4275000e+06   2.5703000e-01
   2.4285000e+06   2.5695000e-01
   2.4295000e+06   2.5686000e-01
   2.4305000e+06   2.5677000e-01
   2.4315000e+06   2.5669000e-01
   2.4325000e+06   2.5660000e-01
   2.4335000e+06   2.5651000e-01
   2.4345000e+06   2.5643000e-01
   2.4355000e+06   2.5634000e-01
   2.4365000e+06   2.5625000e-01
   2.4375000e+06   2.5616000e-01
   2.4385000e+06   2.5607000e-01
   2.4395000e+06   2.5598000e-01
   2.4405000e+06   2.5589000e-01
   2.4415000e+06   2.5581000e-01
   2.4425000e+06   2.5572000e-01
   2.4435000e+06   2.5563000e-01
   2.4445000e+06   2.5554000e-01
   2.4455000e+06   2.5544000e-01
   2.4465000e+06   2.5535000e-01
   2.4475000e+06   2.5526000e-01
   2.4485000e+06   2.5517000e-01
   2.4495000e+06   2.5508000e-01
   2.4505000e+06   2.5499000e-01
   2.4515000e+06   2.5490000e-01
   2.4525000e+06   2.5480000e-01
   2.4535000e+06   2.5471000e-01
   2.4545000e+06   2.5462000e-01
   2.4555000e+06   2.5452000e-01
   2.4565000e+06   2.5443000e-01
   2.4575000e+06   2.5434000e-01
   2.4585000e+06   2.5424000e-01
   2.4595000e+06   2.5415000e-01
   2.4605000e+06   2.5405000e-01
   2.4615000e+06   2.5396000e-01
   2.4625000e+06   2.5386000e-01
   2.4635000e+06   2.5377000e-01
   2.4645000e+06   2.5367000e-01
   2.4655000e+06   2.5358000e-01
   2.4665000e+06   2.5348000e-01
   2.4675000e+06   2.5338000e-01
   2.4685000e+06   2.5329000e-01
   2.4695000e+06   2.5319000e-01
   2.4705000e+06   2.5309000e-01
   2.4715000e+06   2.5300000e-01
   2.4725000e+06   2.5290000e-01
   2.4735000e+06   2.5280000e-01
   2.4745000e+06   2.5270000e-01
   2.4755000e+06   2.5260000e-01
   2.4765000e+06   2.5250000e-01
   2.4775000e+06   2.5240000e-01
   2.4785000e+06   2.5230000e-01
   2.4795000e+06   2.5220000e-01
   2.4805000e+06   2.5210000e-01
   2.4815000e+06   2.5200000e-01
   2.4825000e+06   2.5190000e-01
   2.4835000e+06   2.5180000e-01
   2.4845000e+06   2.5170000e-01
   2.4855000e+06   2.5160000e-01
   2.4865000e+06   2.5150000e-01
   2.4875000e+06   2.5140000e-01
   2.4885000e+06   2.5129000e-01
   2.4895000e+06   2.5119000e-01
   2.4905000e+06   2.5109000e-01
   2.4915000e+06   2.5099000e-01
   2.4925000e+06   2.5088000e-01
   2.4935000e+06   2.5078000e-01
   2.4945000e+06   2.5067000e-01
   2.4955000e+06   2.5057000e-01
   2.4965000e+06   2.5047000e-01
   2.4975000e+06   2.5036000e-01
   2.4985000e+06   2.5026000e-01
   2.4995000e+06   2.5015000e-01
   2.5005000e+06   2.5005000e-01
   2.5015000e+06   2.4994000e-01
   2.5025000e+06   2.4983000e-01
   2.5035000e+06   2.4973000e-01
   2.5045000e+06   2.4962000e-01
   2.5055000e+06   2.4951000e-01
   2.5065000e+06   2.4941000e-01
   2.5075000e+06   2.4930000e-01
   2.5085000e+06   2.4919000e-01
   2.5095000e+06   2.4908000e-01
   2.5105000e+06   2.4898000e-01
   2.5115000e+06   2.4887000e-01
   2.5125000e+06   2.4876000e-01
   2.5135000e+06   2.4865000e-01
   2.5145000e+06   2.4854000e-01
   2.5155000e+06   2.4843000e-01
   2.5165000e+06   2.4832000e-01
   2.5175000e+06   2.4821000e-01
   2.5185000e+06   2.4810000e-01
   2.5195000e+06   2.4799000e-01
   2.5205000e+06   2.4788000e-01
   2.5215000e+06   2.4777000e-01
   2.5225000e+06   2.4766000e-01
   2.5235000e+06   2.4755000e-01
   2.5245000e+06   2.4743000e-01
   2.5255000e+06   2.4732000e-01
   2.5265000e+06   2.4721000e-01
   2.5275000e+06   2.4710000e-01
   2.5285000e+06   2.4698000e-01
   2.5295000e+06   2.4687000e-01
   2.5305000e+06   2.4676000e-01
   2.5315000e+06   2.4664000e-01
   2.5325000e+06   2.4653000e-01
   2.5335000e+06   2.4641000e-01
   2.5345000e+06   2.4630000e-01
   2.5355000e+06   2.4619000e-01
   2.5365000e+06   2.4607000e-01
   2.5375000e+06   2.4596000e-01
   2.5385000e+06   2.4584000e-01
   2.5395000e+06   2.4572000e-01
   2.5405000e+06   2.4561000e-01
   2.5415000e+06   2.4549000e-01
   2.5425000e+06   2.4537000e-01
   2.5435000e+06   2.4526000e-01
   2.5445000e+06   2.4514000e-01
   2.5455000e+06   2.4502000e-01
   2.5465000e+06   2.4490000e-01
   2.5475000e+06   2.4479000e-01
   2.5485000e+06   2.4467000e-01
   2.5495000e+06   2.4455000e-01
   2.5505000e+06   2.4443000e-01
   2.5515000e+06   2.4431000e-01
   2.5525000e+06   2.4419000e-01
   2.5535000e+06   2.4407000e-01
   2.5545000e+06   2.4395000e-01
   2.5555000e+06   2.4383000e-01
   2.5565000e+06   2.4371000e-01
   2.5575000e+06   2.4359000e-01
   2.5585000e+06   2.4347000e-01
   2.5595000e+06   2.4335000e-01
   2.5605000e+06   2.4323000e-01
   2.5615000e+06   2.4311000e-01
   2.5625000e+06   2.4298000e-01
   2.5635000e+06   2.4286000e-01
   2.5645000e+06   2.4274000e-01
   2.5655000e+06   2.4262000e-01
   2.5665000e+06   2.4249000e-01
   2.5675000e+06   2.4237000e-01
   2.5685000e+06   2.4225000e-01
   2.5695000e+06   2.4212000e-01
   2.5705000e+06   2.4200000e-01
   2.5715000e+06   2.4188000e-01
   2.5725000e+06   2.4175000e-01
   2.5735000e+06   2.4163000e-01
   2.5745000e+06   2.4150000e-01
   2.5755000e+06   2.4138000e-01
   2.5765000e+06   2.4125000e-01
   2.5775000e+06   2.4112000e-01
   2.5785000e+06   2.4100000e-01
   2.5795000e+06   2.4087000e-01
   2.5805000e+06   2.4074000e-01
   2.5815000e+06   2.4062000e-01
   2.5825000e+06   2.4049000e-01
   2.5835000e+06   2.4036000e-01
   2.5845000e+06   2.4023000e-01
   2.5855000e+06   2.4011000e-01
   2.5865000e+06   2.3998000e-01
   2.5875000e+06   2.3985000e-01
   2.5885000e+06   2.3972000e-01
   2.5895000e+06   2.3959000e-01
   2.5905000e+06   2.3946000e-01
   2.5915000e+06   2.3933000e-01
   2.5925000e+06   2.3920000e-01
   2.5935000e+06   2.3907000e-01
   2.5945000e+06   2.3894000e-01
   2.5955000e+06   2.3881000e-01
   2.5965000e+06   2.3868000e-01
   2.5975000e+06   2.3855000e-01
   2.5985000e+06   2.3842000e-01
   2.5995000e+06   2.3829000e-01
   2.6005000e+06   2.3816000e-01
   2.6015000e+06   2.3802000e-01
   2.6025000e+06   2.3789000e-01
   2.6035000e+06   2.3776000e-01
   2.6045000e+06   2.3763000e-01
   2.6055000e+06   2.3749000e-01
   2.6065000e+06   2.3736000e-01
   2.6075000e+06   2.3723000e-01
   2.6085000e+06   2.3709000e-01
   2.6095000e+06   2.3696000e-01
   2.6105000e+06   2.3682000e-01
   2.6115000e+06   2.3669000e-01
   2.6125000e+06   2.3655000e-01
   2.6135000e+06   2.3642000e-01
   2.6145000e+06   2.3628000e-01
   2.6155000e+06   2.3615000e-01
   2.6165000e+06   2.3601000e-01
   2.6175000e+06   2.3587000e-01
   2.6185000e+06   2.3574000e-01
   2.6195000e+06   2.3560000e-01
   2.6205000e+06   2.3546000e-01
   2.6215000e+06   2.3533000e-01
   2.6225000e+06   2.3519000e-01
   2.6235000e+06   2.3505000e-01
   2.6245000e+06   2.3491000e-01
   2.6255000e+06   2.3478000e-01
   2.6265000e+06   2.3464000e-01
   2.6275000e+06   2.3450000e-01
   2.6285000e+06   2.3436000e-01
   2.6295000e+06   2.3422000e-01
   2.6305000e+06   2.3408000e-01
   2.6315000e+06   2.3394000e-01
   2.6325000e+06   2.3380000e-01
   2.6335000e+06   2.3366000e-01
   2.6345000e+06   2.3352000e-01
   2.6355000e+06   2.3338000e-01
   2.6365000e+06   2.3324000e-01
   2.6375000e+06   2.3310000e-01
   2.6385000e+06   2.3295000e-01
   2.6395000e+06   2.3281000e-01
   2.6405000e+06   2.3267000e-01
   2.6415000e+06   2.3253000e-01
   2.6425000e+06   2.3239000e-01
   2.6435000e+06   2.3224000e-01
   2.6445000e+06   2.3210000e-01
   2.6455000e+06   2.3196000e-01
   2.6465000e+06   2.3181000e-01
   2.6475000e+06   2.3167000e-01
   2.6485000e+06   2.3153000e-01
   2.6495000e+06   2.3138000e-01
   2.6505000e+06   2.3124000e-01
   2.6515000e+06   2.3109000e-01
   2.6525000e+06   2.3095000e-01
   2.6535000e+06   2.3080000e-01
   2.6545000e+06   2.3066000e-01
   2.6555000e+06   2.3051000e-01
   2.6565000e+06   2.3036000e-01
   2.6575000e+06   2.3022000e-01
   2.6585000e+06   2.3007000e-01
   2.6595000e+06   2.2992000e-01
   2.6605000e+06   2.2978000e-01
   2.6615000e+06   2.2963000e-01
   2.6625000e+06   2.2948000e-01
   2.6635000e+06   2.2933000e-01
   2.6645000e+06   2.2919000e-01
   2.6655000e+06   2.2904000e-01
   2.6665000e+06   2.2889000e-01
   2.6675000e+06   2.2874000e-01
   2.6685000e+06   2.2859000e-01
   2.6695000e+06   2.2844000e-01
   2.6705000e+06   2.2829000e-01
   2.6715000e+06   2.2814000e-01
   2.6725000e+06   2.2799000e-01
   2.6735000e+06   2.2784000e-01
   2.6745000e+06   2.2769000e-01
   2.6755000e+06   2.2754000e-01
   2.6765000e+06   2.2739000e-01
   2.6775000e+06   2.2724000e-01
   2.6785000e+06   2.2709000e-01
   2.6795000e+06   2.2694000e-01
   2.6805000e+06   2.2678000e-01
   2.6815000e+06   2.2663000e-01
   2.6825000e+06   2.2648000e-01
   2.6835000e+06   2.2633000e-01
   2.6845000e+06   2.2617000e-01
   2.6855000e+06   2.2602000e-01
   2.6865000e+06   2.2587000e-01
   2.6875000e+06   2.2571000e-01
   2.6885000e+06   2.2556000e-01
   2.6895000e+06   2.2540000e-01
   2.6905000e+06   2.2525000e-01
   2.6915000e+06   2.2510000e-01
   2.6925000e+06   2.2494000e-01
   2.6935000e+06   2.2479000e-01
   2.6945000e+06   2.2463000e-01
   2.6955000e+06   2.2447000e-01
   2.6965000e+06   2.2432000e-01
   2.6975000e+06   2.2416000e-01
   2.6985000e+06   2.2401000e-01
   2.6995000e+06   2.2385000e-01
   2.7005000e+06   2.2369000e-01
   2.7015000e+06   2.2354000e-01
   2.7025000e+06   2.2338000e-01
   2.7035000e+06   2.2322000e-01
   2.7045000e+06   2.2306000e-01
   2.7055000e+06   2.2290000e-01
   2.7065000e+06   2.2275000e-01
   2.7075000e+06   2.2259000e-01
   2.7085000e+06   2.2243000e-01
   2.7095000e+06   2.2227000e-01
   2.7105000e+06   2.2211000e-01
   2.7115000e+06   2.2195000e-01
   2.7125000e+06   2.2179000e-01
   2.7135000e+06   2.2163000e-01
   2.7145000e+06   2.2147000e-01
   2.7155000e+06   2.2131000e-01
   2.7165000e+06   2.2115000e-01
   2.7175000e+06   2.2099000e-01
   2.7185000e+06   2.2083000e-01
   2.7195000e+06   2.2067000e-01
   2.7205000e+06   2.2051000e-01
   2.7215000e+06   2.2034000e-01
   2.7225000e+06   2.2018000e-01
   2.7235000e+06   2.2002000e-01
   2.7245000e+06   2.1986000e-01
   2.7255000e+06   2.1969000e-01
   2.7265000e+06   2.1953000e-01
   2.7275000e+06   2.1937000e-01
   2.7285000e+06   2.1920000e-01
   2.7295000e+06   2.1904000e-01
   2.7305000e+06   2.1888000e-01
   2.7315000e+06   2.1871000e-01
   2.7325000e+06   2.1855000e-01
   2.7335000e+06   2.1838000e-01
   2.7345000e+06   2.1822000e-01
   2.7355000e+06   2.1805000e-01
   2.7365000e+06   2.1789000e-01
   2.7375000e+06   2.1772000e-01
   2.7385000e+06   2.1756000e-01
   2.7395000e+06   2.1739000e-01
   2.7405000e+06   2.1722000e-01
   2.7415000e+06   2.1706000e-01
   2.7425000e+06   2.1689000e-01
   2.7435000e+06   2.1672000e-01
   2.7445000e+06   2.1656000e-01
   2.7455000e+06   2.1639000e-01
   2.7465000e+06   2.1622000e-01
   2.7475000e+06   2.1605000e-01
   2.7485000e+06   2.1588000e-01
   2.7495000e+06   2.1572000e-01
   2.7505000e+06   2.1555000e-01
   2.7515000e+06   2.1538000e-01
   2.7525000e+06   2.1521000e-01
   2.7535000e+06   2.1504000e-01
   2.7545000e+06   2.1487000e-01
   2.7555000e+06   2.1470000e-01
   2.7565000e+06   2.1453000e-01
   2.7575000e+06   2.1436000e-01
   2.7585000e+06   2.1419000e-01
   2.7595000e+06   2.1402000e-01
   2.7605000e+06   2.1385000e-01
   2.7615000e+06   2.1368000e-01
   2.7625000e+06   2.1351000e-01
   2.7635000e+06   2.1333000e-01
   2.7645000e+06   2.1316000e-01
   2.7655000e+06   2.1299000e-01
   2.7665000e+06   2.1282000e-01
   2.7675000e+06   2.1265000e-01
   2.7685000e+06   2.1247000e-01
   2.7695000e+06   2.1230000e-01
   2.7705000e+06   2.1213000e-01
   2.7715000e+06   2.1195000e-01
   2.7725000e+06   2.1178000e-01
   2.7735000e+06   2.1161000e-01
   2.7745000e+06   2.1143000e-01
   2.7755000e+06   2.1126000e-01
   2.7765000e+06   2.1108000e-01
   2.7775000e+06   2.1091000e-01
   2.7785000e+06   2.1073000e-01
   2.7795000e+06   2.1056000e-01
   2.7805000e+06   2.1038000e-01
   2.7815000e+06   2.1021000e-01
   2.7825000e+06   2.1003000e-01
   2.7835000e+06   2.0985000e-01
   2.7845000e+06   2.0968000e-01
   2.7855000e+06   2.0950000e-01
   2.7865000e+06   2.0932000e-01
   2.7875000e+06   2.0915000e-01
   2.7885000e+06   2.0897000e-01
   2.7895000e+06   2.0879000e-01
   2.7905000e+06   2.0862000e-01
   2.7915000e+06   2.0844000e-01
   2.7925000e+06   2.0826000e-01
   2.7935000e+06   2.0808000e-01
   2.7945000e+06   2.0790000e-01
   2.7955000e+06   2.0772000e-01
   2.7965000e+06   2.0755000e-01
   2.7975000e+06   2.0737000e-01
   2.7985000e+06   2.0719000e-01
   2.7995000e+06   2.0701000e-01
   2.8005000e+06   2.0683000e-01
   2.8015000e+06   2.0665000e-01
   2.8025000e+06   2.0647000e-01
   2.8035000e+06   2.0629000e-01
   2.8045000e+06   2.0611000e-01
   2.8055000e+06   2.0592000e-01
   2.8065000e+06   2.0574000e-01
   2.8075000e+06   2.0556000e-01
   2.8085000e+06   2.0538000e-01
   2.8095000e+06   2.0520000e-01
   2.8105000e+06   2.0502000e-01
   2.8115000e+06   2.0483000e-01
   2.8125000e+06   2.0465000e-01
   2.8135000e+06   2.0447000e-01
   2.8145000e+06   2.0429000e-01
   2.8155000e+06   2.0410000e-01
   2.8165000e+06   2.0392000e-01
   2.8175000e+06   2.0374000e-01
   2.8185000e+06   2.0355000e-01
   2.8195000e+06   2.0337000e-01
   2.8205000e+06   2.0319000e-01
   2.8215000e+06   2.0300000e-01
   2.8225000e+06   2.0282000e-01
   2.8235000e+06   2.0263000e-01
   2.8245000e+06   2.0245000e-01
   2.8255000e+06   2.0226000e-01
   2.8265000e+06   2.0208000e-01
   2.8275000e+06   2.0189000e-01
   2.8285000e+06   2.0170000e-01
   2.8295000e+06   2.0152000e-01
   2.8305000e+06   2.0133000e-01
   2.8315000e+06   2.0115000e-01
   2.8325000e+06   2.0096000e-01
   2.8335000e+06   2.0077000e-01
   2.8345000e+06   2.0059000e-01
   2.8355000e+06   2.0040000e-01
   2.8365000e+06   2.0021000e-01
   2.8375000e+06   2.0002000e-01
   2.8385000e+06   1.9984000e-01
   2.8395000e+06   1.9965000e-01
   2.8405000e+06   1.9946000e-01
   2.8415000e+06   1.9927000e-01
   2.8425000e+06   1.9908000e-01
   2.8435000e+06   1.9889000e-01
   2.8445000e+06   1.9870000e-01
   2.8455000e+06   1.9851000e-01
   2.8465000e+06   1.9832000e-01
   2.8475000e+06   1.9813000e-01
   2.8485000e+06   1.9795000e-01
   2.8495000e+06   1.9775000e-01
   2.8505000e+06   1.9756000e-01
   2.8515000e+06   1.9737000e-01
   2.8525000e+06   1.9718000e-01
   2.8535000e+06   1.9699000e-01
   2.8545000e+06   1.9680000e-01
   2.8555000e+06   1.9661000e-01
   2.8565000e+06   1.9642000e-01
   2.8575000e+06   1.9623000e-01
   2.8585000e+06   1.9603000e-01
   2.8595000e+06   1.9584000e-01
   2.8605000e+06   1.9565000e-01
   2.8615000e+06   1.9546000e-01
   2.8625000e+06   1.9526000e-01
   2.8635000e+06   1.9507000e-01
   2.8645000e+06   1.9488000e-01
   2.8655000e+06   1.9469000e-01
   2.8665000e+06   1.9449000e-01
   2.8675000e+06   1.9430000e-01
   2.8685000e+06   1.9410000e-01
   2.8695000e+06   1.9391000e-01
   2.8705000e+06   1.9372000e-01
   2.8715000e+06   1.9352000e-01
   2.8725000e+06   1.9333000e-01
   2.8735000e+06   1.9313000e-01
   2.8745000e+06   1.9294000e-01
   2.8755000e+06   1.9274000e-01
   2.8765000e+06   1.9255000e-01
   2.8775000e+06   1.9235000e-01
   2.8785000e+06   1.9215000e-01
   2.8795000e+06   1.9196000e-01
   2.8805000e+06   1.9176000e-01
   2.8815000e+06   1.9156000e-01
   2.8825000e+06   1.9137000e-01
   2.8835000e+06   1.9117000e-01
   2.8845000e+06   1.9097000e-01
   2.8855000e+06   1.9078000e-01
   2.8865000e+06   1.9058000e-01
   2.8875000e+06   1.9038000e-01
   2.8885000e+06   1.9018000e-01
   2.8895000e+06   1.8999000e-01
   2.8905000e+06   1.8979000e-01
   2.8915000e+06   1.8959000e-01
   2.8925000e+06   1.8939000e-01
   2.8935000e+06   1.8919000e-01
   2.8945000e+06   1.8899000e-01
   2.8955000e+06   1.8879000e-01
   2.8965000e+06   1.8859000e-01
   2.8975000e+06   1.8840000e-01
   2.8985000e+06   1.8820000e-01
   2.8995000e+06   1.8800000e-01
   2.9005000e+06   1.8780000e-01
   2.9015000e+06   1.8760000e-01
   2.9025000e+06   1.8739000e-01
   2.9035000e+06   1.8719000e-01
   2.9045000e+06   1.8699000e-01
   2.9055000e+06   1.8679000e-01
   2.9065000e+06   1.8659000e-01
   2.9075000e+06   1.8639000e-01
   2.9085000e+06   1.8619000e-01
   2.9095000e+06   1.8599000e-01
   2.9105000e+06   1.8578000e-01
   2.9115000e+06   1.8558000e-01
   2.9125000e+06   1.8538000e-01
   2.9135000e+06   1.8518000e-01
   2.9145000e+06   1.8497000e-01
   2.9155000e+06   1.8477000e-01
   2.9165000e+06   1.8457000e-01
   2.9175000e+06   1.8437000e-01
   2.9185000e+06   1.8416000e-01
   2.9195000e+06   1.8396000e-01
   2.9205000e+06   1.8376000e-01
   2.9215000e+06   1.8355000e-01
   2.9225000e+06   1.8335000e-01
   2.9235000e+06   1.8314000e-01
   2.9245000e+06   1.8294000e-01
   2.9255000e+06   1.8273000e-01
   2.9265000e+06   1.8253000e-01
   2.9275000e+06   1.8232000e-01
   2.9285000e+06   1.8212000e-01
   2.9295000e+06   1.8191000e-01
   2.9305000e+06   1.8171000e-01
   2.9315000e+06   1.8150000e-01
   2.9325000e+06   1.8130000e-01
   2.9335000e+06   1.8109000e-01
   2.9345000e+06   1.8088000e-01
   2.9355000e+06   1.8068000e-01
   2.9365000e+06   1.8047000e-01
   2.9375000e+06   1.8026000e-01
   2.9385000e+06   1.8006000e-01
   2.9395000e+06   1.7985000e-01
   2.9405000e+06   1.7964000e-01
   2.9415000e+06   1.7944000e-01
   2.9425000e+06   1.7923000e-01
   2.9435000e+06   1.7902000e-01
   2.9445000e+06   1.7881000e-01
   2.9455000e+06   1.7860000e-01
   2.9465000e+06   1.7840000e-01
   2.9475000e+06   1.7819000e-01
   2.9485000e+06   1.7798000e-01
   2.9495000e+06   1.7777000e-01
   2.9505000e+06   1.7756000e-01
   2.9515000e+06   1.7735000e-01
   2.9525000e+06   1.7714000e-01
   2.9535000e+06   1.7693000e-01
   2.9545000e+06   1.7672000e-01
   2.9555000e+06   1.7651000e-01
   2.9565000e+06   1.7630000e-01
   2.9575000e+06   1.7609000e-01
   2.9585000e+06   1.7588000e-01
   2.9595000e+06   1.7567000e-01
   2.9605000e+06   1.7546000e-01
   2.9615000e+06   1.7525000e-01
   2.9625000e+06   1.7504000e-01
   2.9635000e+06   1.7483000e-01
   2.9645000e+06   1.7462000e-01
   2.9655000e+06   1.7441000e-01
   2.9665000e+06   1.7420000e-01
   2.9675000e+06   1.7398000e-01
   2.9685000e+06   1.7377000e-01
   2.9695000e+06   1.7356000e-01
   2.9705000e+06   1.7335000e-01
   2.9715000e+06   1.7314000e-01
   2.9725000e+06   1.7292000e-01
   2.9735000e+06   1.7271000e-01
   2.9745000e+06   1.7250000e-01
   2.9755000e+06   1.7228000e-01
   2.9765000e+06   1.7207000e-01
   2.9775000e+06   1.7186000e-01
   2.9785000e+06   1.7165000e-01
   2.9795000e+06   1.7143000e-01
   2.9805000e+06   1.7122000e-01
   2.9815000e+06   1.7100000e-01
   2.9825000e+06   1.7079000e-01
   2.9835000e+06   1.7058000e-01
   2.9845000e+06   1.7036000e-01
   2.9855000e+06   1.7015000e-01
   2.9865000e+06   1.6993000e-01
   2.9875000e+06   1.6972000e-01
   2.9885000e+06   1.6950000e-01
   2.9895000e+06   1.6929000e-01
   2.9905000e+06   1.6907000e-01
   2.9915000e+06   1.6886000e-01
   2.9925000e+06   1.6864000e-01
   2.9935000e+06   1.6842000e-01
   2.9945000e+06   1.6821000e-01
   2.9955000e+06   1.6799000e-01
   2.9965000e+06   1.6778000e-01
   2.9975000e+06   1.6756000e-01
   2.9985000e+06   1.6734000e-01
   2.9995000e+06   1.6713000e-01
   3.0005000e+06   1.6691000e-01
   3.0015000e+06   1.6669000e-01
   3.0025000e+06   1.6648000e-01
   3.0035000e+06   1.6626000e-01
   3.0045000e+06   1.6604000e-01
   3.0055000e+06   1.6582000e-01
   3.0065000e+06   1.6561000e-01
   3.0075000e+06   1.6539000e-01
   3.0085000e+06   1.6517000e-01
   3.0095000e+06   1.6495000e-01
   3.0105000e+06   1.6474000e-01
   3.0115000e+06   1.6452000e-01
   3.0125000e+06   1.6430000e-01
   3.0135000e+06   1.6408000e-01
   3.0145000e+06   1.6386000e-01
   3.0155000e+06   1.6364000e-01
   3.0165000e+06   1.6342000e-01
   3.0175000e+06   1.6320000e-01
   3.0185000e+06   1.6298000e-01
   3.0195000e+06   1.6277000e-01
   3.0205000e+06   1.6255000e-01
   3.0215000e+06   1.6233000e-01
   3.0225000e+06   1.6211000e-01
   3.0235000e+06   1.6189000e-01
   3.0245000e+06   1.6167000e-01
   3.0255000e+06   1.6145000e-01
   3.0265000e+06   1.6123000e-01
   3.0275000e+06   1.6100000e-01
   3.0285000e+06   1.6078000e-01
   3.0295000e+06   1.6056000e-01
   3.0305000e+06   1.6034000e-01
   3.0315000e+06   1.6012000e-01
   3.0325000e+06   1.5990000e-01
   3.0335000e+06   1.5968000e-01
   3.0345000e+06   1.5946000e-01
   3.0355000e+06   1.5924000e-01
   3.0365000e+06   1.5901000e-01
   3.0375000e+06   1.5879000e-01
   3.0385000e+06   1.5857000e-01
   3.0395000e+06   1.5835000e-01
   3.0405000e+06   1.5813000e-01
   3.0415000e+06   1.5790000e-01
   3.0425000e+06   1.5768000e-01
   3.0435000e+06   1.5746000e-01
   3.0445000e+06   1.5724000e-01
   3.0455000e+06   1.5701000e-01
   3.0465000e+06   1.5679000e-01
   3.0475000e+06   1.5657000e-01
   3.0485000e+06   1.5634000e-01
   3.0495000e+06   1.5612000e-01
